4.31387 0.257674 0.244349 0.231025 0.2177 0.204376
4.41396 0.252075 0.23925 0.226425 0.2136 0.200775
4.51405 0.246648 0.234307 0.221966 0.209624 0.197283
4.61414 0.241392 0.229517 0.217643 0.205769 0.193895
4.71423 0.236299 0.224876 0.213453 0.20203 0.190607
4.81432 0.231368 0.220379 0.209391 0.198403 0.187415
4.91441 0.226592 0.216023 0.205454 0.194885 0.184316
5.0145 0.221967 0.211802 0.201637 0.191472 0.181307
5.11459 0.217489 0.207712 0.197936 0.18816 0.178383
5.21468 0.213152 0.20375 0.194348 0.184945 0.175543
5.31477 0.208954 0.199911 0.190868 0.181825 0.172782
5.41486 0.204888 0.196191 0.187493 0.178796 0.170099
5.51495 0.200951 0.192586 0.18422 0.175855 0.167489
5.61505 0.197139 0.189092 0.181045 0.172998 0.164951
5.71514 0.193446 0.185705 0.177964 0.170223 0.162482
5.81523 0.189869 0.182422 0.174974 0.167526 0.160079
5.91532 0.186404 0.179238 0.172072 0.164906 0.15774
6.01541 0.183047 0.176151 0.169255 0.162359 0.155463
6.1155 0.179793 0.173157 0.16652 0.159883 0.153246
6.21559 0.17664 0.170252 0.163863 0.157474 0.151086
6.31568 0.173584 0.167433 0.161282 0.155132 0.148981
6.41577 0.17062 0.164698 0.158775 0.152853 0.14693
6.51586 0.167746 0.162042 0.156339 0.150635 0.144931
6.61595 0.164958 0.159464 0.15397 0.148476 0.142982
6.71604 0.162254 0.156961 0.151667 0.146374 0.141081
6.81613 0.159629 0.154529 0.149428 0.144327 0.139227
6.91622 0.157082 0.152166 0.14725 0.142333 0.137417
7.01631 0.154609 0.14987 0.14513 0.140391 0.135651
7.1164 0.152208 0.147638 0.143068 0.138498 0.133928
7.21649 0.149875 0.145468 0.14106 0.136652 0.132245
7.31658 0.147609 0.143357 0.139105 0.134853 0.130601
7.41667 0.145407 0.141304 0.137201 0.133099 0.128996
7.51676 0.143266 0.139307 0.135347 0.131387 0.127427
7.61685 0.141185 0.137363 0.13354 0.129717 0.125895
7.71694 0.139161 0.13547 0.131779 0.128088 0.124396
7.81703 0.137192 0.133627 0.130062 0.126497 0.122932
7.91712 0.135276 0.131832 0.128388 0.124944 0.1215
8.01721 0.133411 0.130083 0.126755 0.123427 0.120099
8.1173 0.131596 0.128379 0.125162 0.121945 0.118728
8.21739 0.129828 0.126718 0.123608 0.120498 0.117388
8.31748 0.128106 0.125098 0.122091 0.119083 0.116075
8.41757 0.126428 0.123519 0.12061 0.1177 0.114791
8.51766 0.124793 0.121978 0.119164 0.116349 0.113534
8.61775 0.1232 0.120475 0.117751 0.115027 0.112303
8.71784 0.121646 0.119008 0.116371 0.113734 0.111097
8.81793 0.12013 0.117576 0.115023 0.112469 0.109915
8.91802 0.118651 0.116178 0.113705 0.111231 0.108758
9.01811 0.117208 0.114812 0.112416 0.11002 0.107624
9.1182 0.1158 0.113478 0.111156 0.108835 0.106513
9.21829 0.114425 0.112175 0.109924 0.107674 0.105423
9.31838 0.113083 0.110901 0.108719 0.106537 0.104355
9.41847 0.111771 0.109655 0.107539 0.105423 0.103307
9.51856 0.11049 0.108438 0.106385 0.104333 0.10228
9.61865 0.109238 0.107247 0.105255 0.103264 0.101272
9.71874 0.108014 0.106082 0.104149 0.102216 0.100284
9.81883 0.106818 0.104942 0.103066 0.10119 0.0993136
9.91892 0.105648 0.103826 0.102005 0.100183 0.0983616
10.019 0.104503 0.102734 0.100965 0.0991961 0.097427
10.1191 0.103384 0.101665 0.0999466 0.0982281 0.0965096
10.2192 0.102288 0.100618 0.0989484 0.0972786 0.0956089
10.3193 0.101216 0.0995927 0.0979699 0.0963471 0.0947243
10.4194 0.100166 0.0985882 0.0970106 0.0954331 0.0938555
10.5195 0.0991377 0.0976038 0.0960699 0.094536 0.0930021
10.6195 0.0981309 0.0966391 0.0951473 0.0936555 0.0921637
10.7196 0.0971447 0.0956935 0.0942423 0.0927911 0.09134
10.8197 0.0961784 0.0947664 0.0933544 0.0919424 0.0905304
10.9198 0.0952314 0.0938572 0.0924831 0.0911089 0.0897348
11.0199 0.0943032 0.0929655 0.0916279 0.0902903 0.0889526
11.12 0.0933932 0.0920908 0.0907885 0.0894861 0.0881837
11.2201 0.0925009 0.0912326 0.0899643 0.088696 0.0874277
11.3202 0.0916258 0.0903904 0.089155 0.0879197 0.0866843
11.4203 0.0907674 0.0895638 0.0883602 0.0871567 0.0859531
11.5204 0.0899252 0.0887524 0.0875796 0.0864067 0.0852339
11.6205 0.0890988 0.0879557 0.0868126 0.0856695 0.0845264
11.7205 0.0882877 0.0871733 0.086059 0.0849446 0.0838303
11.8206 0.0874915 0.086405 0.0853184 0.0842319 0.0831453
11.9207 0.0867098 0.0856502 0.0845906 0.0835309 0.0824713
12.0208 0.0859423 0.0849087 0.0838751 0.0828415 0.0818078
12.1209 0.0851884 0.08418 0.0831716 0.0821632 0.0811548
12.221 0.0844479 0.0834639 0.0824799 0.0814959 0.0805119
12.3211 0.0837205 0.0827601 0.0817997 0.0808393 0.079879
12.4212 0.0830056 0.0820682 0.0811307 0.0801932 0.0792557
12.5213 0.0823032 0.0813879 0.0804725 0.0795572 0.0786419
12.6214 0.0816127 0.0807189 0.0798251 0.0789312 0.0780374
12.7214 0.080934 0.080061 0.079188 0.078315 0.077442
12.8215 0.0802666 0.0794138 0.078561 0.0777082 0.0768554
12.9216 0.0796104 0.0787772 0.0779439 0.0771107 0.0762775
13.0217 0.0789651 0.0781508 0.0773366 0.0765223 0.0757081
13.1218 0.0783303 0.0775344 0.0767386 0.0759428 0.075147
13.2219 0.0777058 0.0769279 0.0761499 0.0753719 0.074594
13.322 0.0770914 0.0763308 0.0755702 0.0748096 0.074049
13.4221 0.0764868 0.0757431 0.0749993 0.0742555 0.0735117
13.5222 0.0758918 0.0751644 0.074437 0.0737095 0.0729821
13.6223 0.0753062 0.0745946 0.0738831 0.0731715 0.07246
13.7223 0.0747297 0.0740336 0.0733374 0.0726413 0.0719451
13.8224 0.0741621 0.073481 0.0727998 0.0721186 0.0714375
13.9225 0.0736033 0.0729366 0.07227 0.0716034 0.0709368
14.0226 0.0730529 0.0724004 0.071748 0.0710955 0.0704431
14.1227 0.0725109 0.0718722 0.0712334 0.0705947 0.069956
14.2228 0.071977 0.0713516 0.0707263 0.0701009 0.0694756
14.3229 0.071451 0.0708386 0.0702263 0.0696139 0.0690016
14.423 0.0709328 0.0703331 0.0697334 0.0691337 0.068534
14.5231 0.0704222 0.0698348 0.0692474 0.06866 0.0680726
14.6232 0.069919 0.0693436 0.0687681 0.0681927 0.0676172
14.7232 0.0694231 0.0688593 0.0682955 0.0677317 0.0671679
14.8233 0.0689343 0.0683818 0.0678294 0.0672769 0.0667244
14.9234 0.0684525 0.067911 0.0673696 0.0668281 0.0662867
15.0235 0.0679774 0.0674467 0.066916 0.0663853 0.0658546
15.1236 0.067509 0.0669888 0.0664685 0.0659483 0.065428
15.2237 0.0670471 0.0665371 0.066027 0.0655169 0.0650069
15.3238 0.0665917 0.0660915 0.0655914 0.0650912 0.0645911
15.4239 0.0661424 0.0656519 0.0651615 0.064671 0.0641805
15.524 0.0656993 0.0652182 0.0647372 0.0642561 0.063775
15.6241 0.0652621 0.0647903 0.0643184 0.0638465 0.0633746
15.7241 0.0648309 0.0643679 0.063905 0.0634421 0.0629792
15.8242 0.0644054 0.0639512 0.063497 0.0630428 0.0625885
15.9243 0.0639855 0.0635398 0.0630941 0.0626484 0.0622027
16.0244 0.0635711 0.0631337 0.0626963 0.0622589 0.0618215
16.1245 0.0631622 0.0627329 0.0623036 0.0618743 0.061445
16.2246 0.0627586 0.0623371 0.0619157 0.0614943 0.0610729
16.3247 0.0623601 0.0619464 0.0615327 0.061119 0.0607053
16.4248 0.0619668 0.0615606 0.0611544 0.0607482 0.060342
16.5249 0.0615785 0.0611796 0.0607808 0.0603819 0.059983
16.625 0.0611951 0.0608034 0.0604117 0.0600199 0.0596282
16.725 0.0608165 0.0604317 0.060047 0.0596623 0.0592776
16.8251 0.0604426 0.0600647 0.0596868 0.0593089 0.058931
16.9252 0.0600733 0.0597021 0.0593309 0.0589596 0.0585884
17.0253 0.0597087 0.0593439 0.0589792 0.0586145 0.0582497
17.1254 0.0593484 0.05899 0.0586317 0.0582733 0.0579149
17.2255 0.0589926 0.0586404 0.0582882 0.0579361 0.0575839
17.3256 0.058641 0.0582949 0.0579488 0.0576027 0.0572566
17.4257 0.0582937 0.0579535 0.0576133 0.0572732 0.056933
17.5258 0.0579505 0.0576161 0.0572818 0.0569474 0.056613
17.6259 0.0576114 0.0572827 0.056954 0.0566253 0.0562965
17.7259 0.0572763 0.0569531 0.0566299 0.0563067 0.0559836
17.826 0.0569451 0.0566273 0.0563096 0.0559918 0.055674
17.9261 0.0566177 0.0563053 0.0559928 0.0556803 0.0553679
18.0262 0.0562942 0.0559869 0.0556796 0.0553723 0.055065
18.1263 0.0559744 0.0556721 0.0553699 0.0550677 0.0547655
18.2264 0.0556582 0.0553609 0.0550637 0.0547664 0.0544691
18.3265 0.0553457 0.0550532 0.0547608 0.0544684 0.0541759
18.4266 0.0550366 0.0547489 0.0544612 0.0541735 0.0538858
18.5267 0.0547311 0.054448 0.054165 0.0538819 0.0535988
18.6268 0.0544289 0.0541504 0.0538719 0.0535934 0.0533148
18.7268 0.0541301 0.0538561 0.053582 0.0533079 0.0530338
18.8269 0.0538347 0.0535649 0.0532952 0.0530255 0.0527557
18.927 0.0535424 0.053277 0.0530115 0.052746 0.0524805
19.0271 0.0532534 0.0529921 0.0527308 0.0524695 0.0522082
19.1272 0.0529675 0.0527103 0.052453 0.0521958 0.0519386
19.2273 0.0526847 0.0524314 0.0521782 0.051925 0.0516717
19.3274 0.0524049 0.0521556 0.0519063 0.0516569 0.0514076
19.4275 0.0521281 0.0518826 0.0516371 0.0513917 0.0511462
19.5276 0.0518543 0.0516125 0.0513708 0.0511291 0.0508874
19.6277 0.0515833 0.0513453 0.0511072 0.0508692 0.0506311
19.7277 0.0513152 0.0510808 0.0508463 0.0506119 0.0503774
19.8278 0.0510499 0.050819 0.0505881 0.0503572 0.0501263
19.9279 0.0507874 0.0505599 0.0503325 0.050105 0.0498776
20.028 0.0505275 0.0503035 0.0500794 0.0498554 0.0496313
20.1281 0.0502704 0.0500497 0.0498289 0.0496082 0.0493875
20.2282 0.0500159 0.0497984 0.0495809 0.0493634 0.049146
20.3283 0.0497639 0.0495497 0.0493354 0.0491211 0.0489068
20.4284 0.0495146 0.0493034 0.0490923 0.0488811 0.04867
20.5285 0.0492677 0.0490596 0.0488516 0.0486435 0.0484354
20.6286 0.0490233 0.0488182 0.0486132 0.0484081 0.0482031
20.7286 0.0487813 0.0485792 0.0483771 0.048175 0.0479729
20.8287 0.0485418 0.0483426 0.0481434 0.0479442 0.047745
20.9288 0.0483046 0.0481082 0.0479119 0.0477155 0.0475192
21.0289 0.0480697 0.0478762 0.0476826 0.047489 0.0472955
21.129 0.0478372 0.0476463 0.0474555 0.0472647 0.0470739
21.2291 0.0476069 0.0474187 0.0472306 0.0470424 0.0468543
21.3292 0.0473788 0.0471933 0.0470078 0.0468223 0.0466368
21.4293 0.0471529 0.04697 0.0467871 0.0466042 0.0464212
21.5294 0.0469292 0.0467488 0.0465684 0.0463881 0.0462077
21.6295 0.0467076 0.0465297 0.0463518 0.0461739 0.0459961
21.7295 0.0464881 0.0463127 0.0461372 0.0459618 0.0457864
21.8296 0.0462707 0.0460977 0.0459246 0.0457516 0.0455786
21.9297 0.0460553 0.0458847 0.045714 0.0455433 0.0453726
22.0298 0.045842 0.0456736 0.0455053 0.0453369 0.0451685
22.1299 0.0456306 0.0454645 0.0452984 0.0451324 0.0449663
22.23 0.0454212 0.0452573 0.0450935 0.0449296 0.0447658
22.3301 0.0452137 0.0450521 0.0448904 0.0447287 0.0445671
22.4302 0.0450081 0.0448486 0.0446891 0.0445296 0.0443701
22.5303 0.0448044 0.044647 0.0444897 0.0443323 0.0441749
22.6304 0.0446026 0.0444473 0.044292 0.0441367 0.0439813
22.7305 0.0444026 0.0442493 0.044096 0.0439428 0.0437895
22.8305 0.0442043 0.0440531 0.0439018 0.0437506 0.0435993
22.9306 0.0440079 0.0438586 0.0437093 0.04356 0.0434107
23.0307 0.0438132 0.0436658 0.0435185 0.0433711 0.0432238
23.1308 0.0436202 0.0434748 0.0433293 0.0431839 0.0430385
23.2309 0.043429 0.0432854 0.0431418 0.0429983 0.0428547
23.331 0.0432394 0.0430977 0.0429559 0.0428142 0.0426725
23.4311 0.0430515 0.0429116 0.0427716 0.0426317 0.0424918
23.5312 0.0428652 0.0427271 0.0425889 0.0424508 0.0423126
23.6313 0.0426806 0.0425442 0.0424078 0.0422714 0.042135
23.7314 0.0424975 0.0423628 0.0422281 0.0420935 0.0419588
23.8314 0.042316 0.042183 0.04205 0.041917 0.0417841
23.9315 0.0421361 0.0420048 0.0418734 0.0417421 0.0416108
24.0316 0.0419577 0.041828 0.0416983 0.0415686 0.0414389
24.1317 0.0417808 0.0416527 0.0415246 0.0413966 0.0412685
24.2318 0.0416054 0.0414789 0.0413524 0.0412259 0.0410994
24.3319 0.0414315 0.0413066 0.0411816 0.0410567 0.0409317
24.432 0.0412591 0.0411357 0.0410122 0.0408888 0.0407654
24.5321 0.0410881 0.0409662 0.0408442 0.0407223 0.0406004
24.6322 0.0409185 0.0407981 0.0406776 0.0405572 0.0404367
24.7323 0.0407503 0.0406313 0.0405124 0.0403934 0.0402744
24.8323 0.0405835 0.040466 0.0403484 0.0402309 0.0401133
24.9324 0.0404181 0.040302 0.0401858 0.0400697 0.0399535
25.0325 0.040254 0.0401393 0.0400245 0.0399098 0.039795
25.1326 0.0400913 0.0399779 0.0398645 0.0397511 0.0396378
25.2327 0.0399299 0.0398178 0.0397058 0.0395938 0.0394817
25.3328 0.0397698 0.0396591 0.0395483 0.0394376 0.0393269
25.4329 0.039611 0.0395015 0.0393921 0.0392827 0.0391733
25.533 0.0394534 0.0393453 0.0392371 0.039129 0.0390209
25.6331 0.0392971 0.0391902 0.0390834 0.0389765 0.0388696
25.7332 0.0391421 0.0390364 0.0389308 0.0388252 0.0387195
25.8332 0.0389882 0.0388838 0.0387794 0.038675 0.0385706
25.9333 0.0388356 0.0387324 0.0386292 0.038526 0.0384228
26.0334 0.0386842 0.0385822 0.0384802 0.0383782 0.0382761
26.1335 0.038534 0.0384331 0.0383323 0.0382314 0.0381306
26.2336 0.0383849 0.0382852 0.0381855 0.0380858 0.0379861
26.3337 0.038237 0.0381384 0.0380399 0.0379413 0.0378427
26.4338 0.0380903 0.0379928 0.0378953 0.0377979 0.0377004
26.5339 0.0379446 0.0378483 0.0377519 0.0376556 0.0375592
26.634 0.0378001 0.0377048 0.0376096 0.0375143 0.037419
26.7341 0.0376567 0.0375625 0.0374683 0.0373741 0.0372799
26.8341 0.0375144 0.0374212 0.0373281 0.0372349 0.0371417
26.9342 0.0373731 0.037281 0.0371889 0.0370968 0.0370046
27.0343 0.037233 0.0371418 0.0370507 0.0369596 0.0368685
27.1344 0.0370938 0.0370037 0.0369136 0.0368235 0.0367334
27.2345 0.0369557 0.0368666 0.0367775 0.0366884 0.0365993
27.3346 0.0368187 0.0367306 0.0366424 0.0365543 0.0364662
27.4347 0.0366827 0.0365955 0.0365083 0.0364212 0.036334
27.5348 0.0365476 0.0364614 0.0363752 0.036289 0.0362027
27.6349 0.0364136 0.0363283 0.036243 0.0361577 0.0360725
27.735 0.0362806 0.0361962 0.0361118 0.0360275 0.0359431
27.835 0.0361485 0.036065 0.0359816 0.0358981 0.0358146
27.9351 0.0360174 0.0359348 0.0358523 0.0357697 0.0356871
28.0352 0.0358872 0.0358056 0.0357239 0.0356422 0.0355605
28.1353 0.035758 0.0356772 0.0355964 0.0355156 0.0354348
28.2354 0.0356298 0.0355498 0.0354698 0.0353899 0.0353099
28.3355 0.0355024 0.0354233 0.0353442 0.0352651 0.0351859
28.4356 0.035376 0.0352977 0.0352194 0.0351411 0.0350628
28.5357 0.0352504 0.035173 0.0350955 0.035018 0.0349406
28.6358 0.0351258 0.0350491 0.0349725 0.0348958 0.0348192
28.7359 0.035002 0.0349262 0.0348503 0.0347744 0.0346986
28.8359 0.0348791 0.0348041 0.034729 0.0346539 0.0345788
28.936 0.0347571 0.0346828 0.0346085 0.0345342 0.0344599
29.0361 0.0346359 0.0345624 0.0344889 0.0344153 0.0343418
29.1362 0.0345156 0.0344428 0.0343701 0.0342973 0.0342245
29.2363 0.0343961 0.0343241 0.0342521 0.03418 0.034108
29.3364 0.0342775 0.0342062 0.0341349 0.0340636 0.0339923
29.4365 0.0341596 0.0340891 0.0340185 0.0339479 0.0338774
29.5366 0.0340426 0.0339728 0.0339029 0.033833 0.0337632
29.6367 0.0339264 0.0338572 0.0337881 0.0337189 0.0336498
29.7368 0.033811 0.0337425 0.0336741 0.0336056 0.0335371
29.8368 0.0336963 0.0336286 0.0335608 0.033493 0.0334253
29.9369 0.0335825 0.0335154 0.0334483 0.0333812 0.0333141
30.037 0.0334694 0.0334029 0.0333365 0.0332701 0.0332037
30.1371 0.033357 0.0332913 0.0332255 0.0331598 0.033094
30.2372 0.0332455 0.0331804 0.0331152 0.0330501 0.032985
30.3373 0.0331346 0.0330702 0.0330057 0.0329412 0.0328768
30.4374 0.0330246 0.0329607 0.0328969 0.0328331 0.0327692
30.5375 0.0329152 0.032852 0.0327888 0.0327256 0.0326624
30.6376 0.0328066 0.032744 0.0326814 0.0326188 0.0325562
30.7377 0.0326987 0.0326367 0.0325747 0.0325127 0.0324507
30.8377 0.0325915 0.0325301 0.0324687 0.0324073 0.032346
30.9378 0.032485 0.0324242 0.0323634 0.0323026 0.0322418
31.0379 0.0323792 0.032319 0.0322588 0.0321986 0.0321384
31.138 0.0322741 0.0322145 0.0321548 0.0320952 0.0320356
31.2381 0.0321696 0.0321106 0.0320515 0.0319925 0.0319334
31.3382 0.0320659 0.0320074 0.0319489 0.0318904 0.031832
31.4383 0.0319628 0.0319049 0.031847 0.031789 0.0317311
31.5384 0.0318604 0.031803 0.0317457 0.0316883 0.0316309
31.6385 0.0317587 0.0317018 0.031645 0.0315881 0.0315313
31.7386 0.0316576 0.0316013 0.031545 0.0314887 0.0314324
31.8386 0.0315571 0.0315013 0.0314455 0.0313898 0.031334
31.9387 0.0314573 0.031402 0.0313468 0.0312915 0.0312363
32.0388 0.0313581 0.0313033 0.0312486 0.0311939 0.0311392
32.1389 0.0312595 0.0312053 0.0311511 0.0310968 0.0310426
32.239 0.0311616 0.0311079 0.0310541 0.0310004 0.0309467
32.3391 0.0310642 0.031011 0.0309578 0.0309046 0.0308514
32.4392 0.0309675 0.0309148 0.0308621 0.0308093 0.0307566
32.5393 0.0308714 0.0308192 0.0307669 0.0307147 0.0306624
32.6394 0.0307759 0.0307241 0.0306724 0.0306206 0.0305688
32.7395 0.030681 0.0306297 0.0305784 0.0305271 0.0304758
32.8395 0.0305866 0.0305358 0.030485 0.0304341 0.0303833
32.9396 0.0304929 0.0304425 0.0303921 0.0303418 0.0302914
33.0397 0.0303997 0.0303498 0.0302999 0.03025 0.0302
33.1398 0.0303071 0.0302576 0.0302082 0.0301587 0.0301092
33.2399 0.030215 0.030166 0.030117 0.030068 0.030019
33.34 0.0301235 0.030075 0.0300264 0.0299778 0.0299292
33.4401 0.0300326 0.0299845 0.0299363 0.0298882 0.02984
33.5402 0.0299422 0.0298945 0.0298468 0.0297991 0.0297514
33.6403 0.0298524 0.0298051 0.0297578 0.0297105 0.0296632
33.7404 0.0297631 0.0297162 0.0296693 0.0296225 0.0295756
33.8405 0.0296743 0.0296278 0.0295814 0.029535 0.0294885
33.9405 0.0295861 0.02954 0.029494 0.0294479 0.0294019
34.0406 0.0294983 0.0294527 0.0294071 0.0293614 0.0293158
34.1407 0.0294112 0.0293659 0.0293207 0.0292755 0.0292302
34.2408 0.0293245 0.0292796 0.0292348 0.02919 0.0291451
34.3409 0.0292383 0.0291939 0.0291494 0.029105 0.0290605
34.441 0.0291527 0.0291086 0.0290645 0.0290205 0.0289764
34.5411 0.0290675 0.0290238 0.0289802 0.0289365 0.0288928
34.6412 0.0289829 0.0289396 0.0288963 0.028853 0.0288097
34.7413 0.0288987 0.0288558 0.0288128 0.0287699 0.028727
34.8414 0.028815 0.0287725 0.0287299 0.0286873 0.0286448
34.9414 0.0287318 0.0286896 0.0286474 0.0286052 0.0285631
35.0415 0.0286491 0.0286073 0.0285655 0.0285236 0.0284818
35.1416 0.0285669 0.0285254 0.0284839 0.0284425 0.028401
35.2417 0.0284851 0.028444 0.0284029 0.0283618 0.0283206
35.3418 0.0284038 0.0283631 0.0283223 0.0282815 0.0282407
35.4419 0.028323 0.0282826 0.0282422 0.0282017 0.0281613
35.542 0.0282427 0.0282026 0.0281625 0.0281224 0.0280823
35.6421 0.0281627 0.028123 0.0280832 0.0280435 0.0280037
35.7422 0.0280833 0.0280439 0.0280044 0.027965 0.0279256
35.8423 0.0280043 0.0279652 0.0279261 0.027887 0.0278479
35.9423 0.0279257 0.0278869 0.0278482 0.0278094 0.0277707
36.0424 0.0278476 0.0278091 0.0277707 0.0277323 0.0276938
36.1425 0.0277699 0.0277318 0.0276937 0.0276555 0.0276174
36.2426 0.0276927 0.0276548 0.027617 0.0275792 0.0275414
36.3427 0.0276158 0.0275783 0.0275408 0.0275033 0.0274658
36.4428 0.0275394 0.0275023 0.0274651 0.0274279 0.0273907
36.5429 0.0274635 0.0274266 0.0273897 0.0273528 0.0273159
36.643 0.0273879 0.0273513 0.0273148 0.0272782 0.0272416
36.7431 0.0273128 0.0272765 0.0272402 0.0272039 0.0271676
36.8432 0.0272381 0.0272021 0.0271661 0.0271301 0.0270941
36.9432 0.0271637 0.0271281 0.0270924 0.0270567 0.027021
37.0433 0.0270898 0.0270544 0.027019 0.0269836 0.0269482
37.1434 0.0270163 0.0269812 0.0269461 0.026911 0.0268758
37.2435 0.0269432 0.0269084 0.0268735 0.0268387 0.0268039
37.3436 0.0268705 0.026836 0.0268014 0.0267668 0.0267323
37.4437 0.0267982 0.0267639 0.0267296 0.0266953 0.0266611
37.5438 0.0267263 0.0266923 0.0266582 0.0266242 0.0265902
37.6439 0.0266547 0.026621 0.0265872 0.0265535 0.0265198
37.744 0.0265836 0.0265501 0.0265166 0.0264831 0.0264497
37.8441 0.0265128 0.0264796 0.0264464 0.0264132 0.02638
37.9441 0.0264424 0.0264094 0.0263765 0.0263435 0.0263106
38.0442 0.0263724 0.0263397 0.026307 0.0262743 0.0262416
38.1443 0.0263027 0.0262703 0.0262378 0.0262054 0.026173
38.2444 0.0262334 0.0262012 0.0261691 0.0261369 0.0261047
38.3445 0.0261645 0.0261326 0.0261006 0.0260687 0.0260368
38.4446 0.0260959 0.0260643 0.0260326 0.0260009 0.0259692
38.5447 0.0260277 0.0259963 0.0259649 0.0259334 0.025902
38.6448 0.0259599 0.0259287 0.0258975 0.0258663 0.0258351
38.7449 0.0258924 0.0258615 0.0258305 0.0257996 0.0257686
38.845 0.0258253 0.0257946 0.0257638 0.0257331 0.0257024
38.945 0.0257585 0.025728 0.0256975 0.0256671 0.0256366
39.0451 0.025692 0.0256618 0.0256315 0.0256013 0.0255711
39.1452 0.0256259 0.0255959 0.0255659 0.0255359 0.0255059
39.2453 0.0255602 0.0255304 0.0255006 0.0254708 0.025441
39.3454 0.0254947 0.0254652 0.0254356 0.0254061 0.0253765
39.4455 0.0254296 0.0254003 0.025371 0.0253417 0.0253123
39.5456 0.0253649 0.0253358 0.0253067 0.0252776 0.0252485
39.6457 0.0253005 0.0252716 0.0252427 0.0252138 0.0251849
39.7458 0.0252364 0.0252077 0.025179 0.0251504 0.0251217
39.8459 0.0251726 0.0251441 0.0251157 0.0250872 0.0250588
39.9459 0.0251091 0.0250809 0.0250527 0.0250244 0.0249962
40.046 0.025046 0.025018 0.0249899 0.0249619 0.0249339
40.1461 0.0249832 0.0249554 0.0249276 0.0248997 0.0248719
40.2462 0.0249207 0.0248931 0.0248655 0.0248379 0.0248102
40.3463 0.0248585 0.0248311 0.0248037 0.0247763 0.0247489
40.4464 0.0247966 0.0247694 0.0247422 0.024715 0.0246878
40.5465 0.0247351 0.0247081 0.0246811 0.024654 0.024627
40.6466 0.0246738 0.024647 0.0246202 0.0245934 0.0245666
40.7467 0.0246128 0.0245862 0.0245596 0.024533 0.0245064
40.8468 0.0245522 0.0245258 0.0244994 0.0244729 0.0244465
40.9468 0.0244918 0.0244656 0.0244394 0.0244132 0.0243869
41.0469 0.0244318 0.0244057 0.0243797 0.0243537 0.0243277
41.147 0.024372 0.0243462 0.0243203 0.0242945 0.0242686
41.2471 0.0243125 0.0242869 0.0242612 0.0242356 0.0242099
41.3472 0.0242533 0.0242279 0.0242024 0.0241769 0.0241515
41.4473 0.0241944 0.0241692 0.0241439 0.0241186 0.0240933
41.5474 0.0241358 0.0241107 0.0240856 0.0240605 0.0240354
41.6475 0.0240775 0.0240526 0.0240277 0.0240028 0.0239778
41.7476 0.0240195 0.0239947 0.02397 0.0239452 0.0239205
41.8477 0.0239617 0.0239371 0.0239126 0.023888 0.0238635
41.9477 0.0239042 0.0238798 0.0238554 0.0238311 0.0238067
